ELECAUDITSID,ID,AUDITYEAR,DBKEY,CFDASEQNUM,CFDA,FEDERALPROGRAMNAME,AMOUNT,MAJORPROGRAM,TYPEREQUIREMENT,QCOSTS2,FINDINGS,FINDINGREFNUMS,RD,DIRECT,CFDA_PREFIX,CFDA_EXT,EIN,CFDA2,TYPEREPORT_MP,TYPEREPORT_MP_OVERRIDE,ARRA,LOANS,FINDINGSCOUNT,LOANBALANCE,PASSTHROUGHAMOUNT,AWARDIDENTIFICATION,CLUSTERNAME,PASSTHROUGHAWARD,STATECLUSTERNAME,PROGRAMTOTAL,CLUSTERTOTAL,OTHERCLUSTERNAME,CFDAPROGRAMNAME
30818869,101232201936,2019,101232,36,47.079,OFFICE OF INTERNATIONAL SCIENCE AND ENGINEERING,89,N,,,,,,Y,47,079,741159753,47,,,,N,0,,0,,RESEARCH AND DEVELOPMENT,N,,89,6931001,,OFFICE OF INTERNATIONAL SCIENCE AND ENGINEERING
30818870,101232201937,2019,101232,37,81.RD,DEPARTMENT OF ENERGY: FERMI NATIONAL ACCELERATOR LABORATORY: FERMILAB-HCAL SUBSYSTEM,167688,N,,,,,,N,81,RD,741159753,81,,,,N,0,,0,DE-AC02-07CH11359,RESEARCH AND DEVELOPMENT,N,,322176,6931001,,
30818871,101232201938,2019,101232,38,81.RD,DEPARTMENT OF ENERGY: FERMI NATIONAL ACCELERATOR LABORATORY: FERMILAB-HCAL SUBSYSTEM,1546,N,,,,,,N,81,RD,741159753,81,,,,N,0,,0,DE-AC02-07CH11359,RESEARCH AND DEVELOPMENT,N,,322176,6931001,,
30818872,101232201939,2019,101232,39,81.RD,DEPARTMENT OF ENERGY: FERMI NATIONAL ACCELERATOR LABORATORY: FERMILAB-HIGH ENERGY,26064,N,,,,,,N,81,RD,741159753,81,,,,N,0,,0,DE-AC02-07CH11359,RESEARCH AND DEVELOPMENT,N,,322176,6931001,,
30818837,10123220194,2019,101232,4,10.310,AGRICULTURE AND FOOD RESEARCH INITIATIVE (AFRI),116889,N,,,,,,N,10,310,741159753,10,,,,N,0,,0,2015-68001-23234,RESEARCH AND DEVELOPMENT,N,,194616,6931001,,AGRICULTURE AND FOOD RESEARCH INITIATIVE (AFRI)
30818873,101232201940,2019,101232,40,81.RD,DEPARTMENT OF ENERGY: FERMI NATIONAL ACCELERATOR LABORATORY: FERM-LHC PHYSICS,31412,N,,,,,,N,81,RD,741159753,81,,,,N,0,,0,DE-AC02-07CH11359,RESEARCH AND DEVELOPMENT,N,,322176,6931001,,
30818874,101232201941,2019,101232,41,81.RD,DEPARTMENT OF ENERGY: FERMI NATIONAL ACCELERATOR LABORATORY: FERMILAB-HIGH ENERGY,14735,N,,,,,,N,81,RD,741159753,81,,,,N,0,,0,DE-AC02-07CH11359,RESEARCH AND DEVELOPMENT,N,,322176,6931001,,
30818875,101232201942,2019,101232,42,81.049,OFFICE OF SCIENCE FINANCIAL ASSISTANCE PROGRAM,339036,N,,,,,,Y,81,049,741159753,81,,,,N,0,,0,,RESEARCH AND DEVELOPMENT,N,,339036,6931001,,OFFICE OF SCIENCE FINANCIAL ASSISTANCE PROGRAM
30818876,101232201943,2019,101232,43,81.089,FOSSIL ENERGY RESEARCH AND DEVELOPMENT,257054,N,,,,,,Y,81,089,741159753,81,,,,N,0,,0,,RESEARCH AND DEVELOPMENT,N,,271743,6931001,,FOSSIL ENERGY RESEARCH AND DEVELOPMENT
30818877,101232201944,2019,101232,44,81.089,FOSSIL ENERGY RESEARCH AND DEVELOPMENT,14689,N,,,,,,N,81,089,741159753,81,,,,N,0,,0,DE-FE0031280,RESEARCH AND DEVELOPMENT,N,,271743,6931001,,FOSSIL ENERGY RESEARCH AND DEVELOPMENT
30818878,101232201945,2019,101232,45,81.104,ENVIRONMENTAL REMEDIATION AND WASTE PROCESSING AND DISPOSAL,37149,N,,,,,,N,81,104,741159753,81,,,,N,0,,0,DE-EM0001128,RESEARCH AND DEVELOPMENT,N,,37149,6931001,,ENVIRONMENTAL REMEDIATION AND WASTE PROCESSING AND DISPOSAL
30818879,101232201946,2019,101232,46,81.135,ADVANCED RESEARCH PROJECTS AGENCY - ENERGY,12013,N,,,,,,N,81,135,741159753,81,,,,N,0,,0,DE-AR0000927,RESEARCH AND DEVELOPMENT,N,,490280,6931001,,ADVANCED RESEARCH PROJECTS AGENCY - ENERGY
30818880,101232201947,2019,101232,47,81.135,ADVANCED RESEARCH PROJECTS AGENCY - ENERGY,455173,N,,,,,,N,81,135,741159753,81,,,,N,0,,0,DE-AR0000679,RESEARCH AND DEVELOPMENT,N,,490280,6931001,,ADVANCED RESEARCH PROJECTS AGENCY - ENERGY
30818881,101232201948,2019,101232,48,81.135,ADVANCED RESEARCH PROJECTS AGENCY - ENERGY,11844,N,,,,,,N,81,135,741159753,81,,,,N,0,,0,DE-AR0000916,RESEARCH AND DEVELOPMENT,N,,490280,6931001,,ADVANCED RESEARCH PROJECTS AGENCY - ENERGY
30818882,101232201949,2019,101232,49,81.135,ADVANCED RESEARCH PROJECTS AGENCY - ENERGY,11250,N,,,,,,N,81,135,741159753,81,,,,N,0,,0,DE-AR0000919,RESEARCH AND DEVELOPMENT,N,,490280,6931001,,ADVANCED RESEARCH PROJECTS AGENCY - ENERGY
30818885,101232201952,2019,101232,52,81.RD,DEPARTMENT OF ENERGY: SANDIA NATIONAL LABORATORIES-METAL BONDED JOINTS,55411,N,,,,,,N,81,RD,741159753,81,,,,N,0,,0,DE-AC04-94AL85000,RESEARCH AND DEVELOPMENT,N,,322176,6931001,,
30818838,10123220195,2019,101232,5,10.310,AGRICULTURE AND FOOD RESEARCH INITIATIVE (AFRI),37505,N,,,,,,N,10,310,741159753,10,,,,N,0,,0,2018-68006-27641,RESEARCH AND DEVELOPMENT,N,,194616,6931001,,AGRICULTURE AND FOOD RESEARCH INITIATIVE (AFRI)
30818883,101232201950,2019,101232,50,81.RD,DEPARTMENT OF ENERGY: SANDIA NATIONAL LABORATORIES,16369,N,,,,,,N,81,RD,741159753,81,,,,N,0,,0,DE-NA0003525,RESEARCH AND DEVELOPMENT,N,,322176,6931001,,
30818884,101232201951,2019,101232,51,81.RD,DEPARTMENT OF ENERGY: SANDIA NATIONAL LABORATORIES-SIGNAL ANALYSIS TOOLS,8951,N,,,,,,N,81,RD,741159753,81,,,,N,0,,0,DE-NA0003525,RESEARCH AND DEVELOPMENT,N,,322176,6931001,,
30818886,101232201953,2019,101232,53,93.113,ENVIRONMENTAL HEALTH,19270,N,,,,,,N,93,113,741159753,93,,,,N,0,,0,R01ES019566,RESEARCH AND DEVELOPMENT,N,,147326,6931001,,ENVIRONMENTAL HEALTH
30818887,101232201954,2019,101232,54,93.113,ENVIRONMENTAL HEALTH,7730,N,,,,,,N,93,113,741159753,93,,,,N,0,,0,R21ES028384,RESEARCH AND DEVELOPMENT,N,,147326,6931001,,ENVIRONMENTAL HEALTH
30818888,101232201955,2019,101232,55,93.113,ENVIRONMENTAL HEALTH,120326,N,,,,,,N,93,113,741159753,93,,,,N,0,,0,P01ES028942,RESEARCH AND DEVELOPMENT,N,,147326,6931001,,ENVIRONMENTAL HEALTH
30818889,101232201956,2019,101232,56,93.135,CENTERS FOR RESEARCH AND DEMONSTRATION FOR HEALTH PROMOTION AND DISEASE PREVENTION,15729,N,,,,,,N,93,135,741159753,93,,,,N,0,,0,U48DP005045,RESEARCH AND DEVELOPMENT,N,,15729,6931001,,CENTERS FOR RESEARCH AND DEMONSTRATION FOR HEALTH PROMOTION AND DISEASE PREVENTION
30818890,101232201957,2019,101232,57,93.RD,"DEPARTMENT OF HEALTH & HUMAN SERVICES-CENTER FOR DISEASE CONTROL & PREVENTION: JSR ASSOCIATES, INC.-BEHAVIORS",10318,N,,,,,,N,93,RD,741159753,93,,,,N,0,,0,75D30118P03043,RESEARCH AND DEVELOPMENT,N,,10318,6931001,,
30818891,101232201958,2019,101232,58,93.213,RESEARCH AND TRAINING IN COMPLEMENTARY AND INTEGRATIVE HEALTH,604645,N,,,,,,Y,93,213,741159753,93,,,,N,0,,317785,,RESEARCH AND DEVELOPMENT,Y,,604645,6931001,,RESEARCH AND TRAINING IN COMPLEMENTARY AND INTEGRATIVE HEALTH
30818892,101232201959,2019,101232,59,93.224,"CONSOLIDATED HEALTH CENTERS (COMMUNITY HEALTH CENTERS, MIGRANT HEALTH CENTERS, HEALTH CARE FOR THE HOMELESS, AND PUBLIC HOUSING PRIMARY CARE)",29683,N,,,,,,N,93,224,741159753,93,,,,N,0,,0,3 H80CS00719-17-09,RESEARCH AND DEVELOPMENT,N,,29683,6931001,,"CONSOLIDATED HEALTH CENTERS (COMMUNITY HEALTH CENTERS, MIGRANT HEALTH CENTERS, HEALTH CARE FOR THE HOMELESS, AND PUBLIC HOUSING PRIMARY CARE)"
30818839,10123220196,2019,101232,6,10.310,AGRICULTURE AND FOOD RESEARCH INITIATIVE (AFRI),40222,N,,,,,,N,10,310,741159753,10,,,,N,0,,0,2016-69007-25093,RESEARCH AND DEVELOPMENT,N,,194616,6931001,,AGRICULTURE AND FOOD RESEARCH INITIATIVE (AFRI)
30818893,101232201960,2019,101232,60,93.243,SUBSTANCE ABUSE AND MENTAL HEALTH SERVICES_PROJECTS OF REGIONAL AND NATIONAL SIGNIFICANCE,141356,N,,,,,,Y,93,243,741159753,93,,,,N,0,,0,,RESEARCH AND DEVELOPMENT,N,,141356,6931001,,SUBSTANCE ABUSE AND MENTAL HEALTH SERVICES_PROJECTS OF REGIONAL AND NATIONAL SIGNIFICANCE
30818894,101232201961,2019,101232,61,93.273,ALCOHOL RESEARCH PROGRAMS,36002,N,,,,,,N,93,273,741159753,93,,,,N,0,,0,R01AA018776,RESEARCH AND DEVELOPMENT,N,,250550,6931001,,ALCOHOL RESEARCH PROGRAMS
30818895,101232201962,2019,101232,62,93.273,ALCOHOL RESEARCH PROGRAMS,165679,N,,,,,,N,93,273,741159753,93,,,,N,0,,0,R24AA019431,RESEARCH AND DEVELOPMENT,N,,250550,6931001,,ALCOHOL RESEARCH PROGRAMS
30818896,101232201963,2019,101232,63,93.273,ALCOHOL RESEARCH PROGRAMS,48869,N,,,,,,N,93,273,741159753,93,,,,N,0,,0,R01AA026289,RESEARCH AND DEVELOPMENT,N,,250550,6931001,,ALCOHOL RESEARCH PROGRAMS
30818897,101232201964,2019,101232,64,93.279,DRUG ABUSE AND ADDICTION RESEARCH PROGRAMS,1159,N,,,,,,N,93,279,741159753,93,,,,N,0,,0,R25DA031608,RESEARCH AND DEVELOPMENT,N,,1159,6931001,,DRUG ABUSE AND ADDICTION RESEARCH PROGRAMS
30818898,101232201965,2019,101232,65,93.286,DISCOVERY AND APPLIED RESEARCH FOR TECHNOLOGICAL INNOVATIONS TO IMPROVE HUMAN HEALTH,13507,N,,,,,,N,93,286,741159753,93,,,,N,0,,0,R21EB023110,RESEARCH AND DEVELOPMENT,N,,13507,6931001,,DISCOVERY AND APPLIED RESEARCH FOR TECHNOLOGICAL INNOVATIONS TO IMPROVE HUMAN HEALTH
30818899,101232201966,2019,101232,66,93.307,MINORITY HEALTH AND HEALTH DISPARITIES RESEARCH,35484,N,,,,,,N,93,307,741159753,93,,,,N,0,,0,R01MD011322,RESEARCH AND DEVELOPMENT,N,,35484,6931001,,MINORITY HEALTH AND HEALTH DISPARITIES RESEARCH
30818900,101232201967,2019,101232,67,93.398,CANCER RESEARCH MANPOWER,4136,N,,,,,,Y,93,398,741159753,93,,,,N,0,,0,,RESEARCH AND DEVELOPMENT,N,,4136,6931001,,CANCER RESEARCH MANPOWER
30818901,101232201968,2019,101232,68,93.853,EXTRAMURAL RESEARCH PROGRAMS IN THE NEUROSCIENCES AND NEUROLOGICAL DISORDERS,84683,N,,,,,,Y,93,853,741159753,93,,,,N,0,,0,,RESEARCH AND DEVELOPMENT,N,,84683,6931001,,EXTRAMURAL RESEARCH PROGRAMS IN THE NEUROSCIENCES AND NEUROLOGICAL DISORDERS
30818902,101232201969,2019,101232,69,93.855,"ALLERGY, IMMUNOLOGY AND TRANSPLANTATION RESEARCH",50542,N,,,,,,Y,93,855,741159753,93,,,,N,0,,0,,RESEARCH AND DEVELOPMENT,N,,50542,6931001,,"ALLERGY, IMMUNOLOGY AND TRANSPLANTATION RESEARCH"
30818840,10123220197,2019,101232,7,10.549,RURAL CHILD POVERTY NUTRITION CENTER,45592,N,,,,,,N,10,549,741159753,10,,,,N,0,,0,CN-OPS-RCPNC-2015-KY,RESEARCH AND DEVELOPMENT,N,,45592,6931001,,RURAL CHILD POVERTY NUTRITION CENTER
30818903,101232201970,2019,101232,70,93.859,BIOMEDICAL RESEARCH AND RESEARCH TRAINING,496672,N,,,,,,Y,93,859,741159753,93,,,,N,0,,20695,,RESEARCH AND DEVELOPMENT,Y,,532003,6931001,,BIOMEDICAL RESEARCH AND RESEARCH TRAINING
30818904,101232201971,2019,101232,71,93.859,BIOMEDICAL RESEARCH AND RESEARCH TRAINING,35331,N,,,,,,N,93,859,741159753,93,,,,N,0,,0,R01GM116130,RESEARCH AND DEVELOPMENT,N,,532003,6931001,,BIOMEDICAL RESEARCH AND RESEARCH TRAINING
30818905,101232201972,2019,101232,72,93.866,AGING RESEARCH,212973,N,,,,,,Y,93,866,741159753,93,,,,N,0,,26968,,RESEARCH AND DEVELOPMENT,Y,,212973,6931001,,AGING RESEARCH
30818906,101232201973,2019,101232,73,84.007,SUPPLEMENTAL EDUCATIONAL OPPORTUNITY GRANTS,1377392,Y,,,,,,Y,84,007,741159753,84,U,,,N,0,,0,,STUDENT FINANCIAL ASSISTANCE,N,,1377392,16195861,,FEDERAL SUPPLEMENTAL EDUCATIONAL OPPORTUNITY GRANTS
30818907,101232201974,2019,101232,74,84.033,FEDERAL WORK-STUDY PROGRAM,2345064,Y,,,,,,Y,84,033,741159753,84,U,,,N,0,,0,,STUDENT FINANCIAL ASSISTANCE,N,,2345064,16195861,,FEDERAL WORK-STUDY PROGRAM
30818908,101232201975,2019,101232,75,84.063,PELL GRANTS,12473405,Y,,,,,,Y,84,063,741159753,84,U,,,N,2,,0,,STUDENT FINANCIAL ASSISTANCE,N,,12473405,16195861,,FEDERAL PELL GRANT PROGRAM
30818912,101232201979,2019,101232,79,12.U12,DEPARTMENT OF DEFENSE-NAVY: NSWC-DRIVE TECHNOLOGY,24237,N,,,,,,Y,12,U12,741159753,12,,,,N,0,,0,N6449819P5066,OTHER CLUSTER,N,,48495,612378,NON-RESEARCH AND DEVELOPMENT,
30818909,101232201976,2019,101232,76,84.217,TRIO_MCNAIR POST-BACCALAUREATE ACHIEVEMENT,229391,N,,,,,,Y,84,217,741159753,84,,,,N,0,,0,,TRIO CLUSTER,N,,229391,229391,,TRIO_MCNAIR POST-BACCALAUREATE ACHIEVEMENT
30818910,101232201977,2019,101232,77,10.579,CHILD NUTRITION DISCRETIONARY GRANTS LIMITED AVAILABILITY,4539,N,,,,,,Y,10,579,741159753,10,,,,N,0,,0,,OTHER CLUSTER,N,,4539,612378,NON-RESEARCH AND DEVELOPMENT,CHILD NUTRITION DISCRETIONARY GRANTS LIMITED AVAILABILITY
30818911,101232201978,2019,101232,78,12.U12,DEPARTMENT OF DEFENSE-NAVY: NSWC-SHORT-COURSE ON VARIABLE FREQUENCY,24258,N,,,,,,Y,12,U12,741159753,12,,,,N,0,,0,N6449818P5281,OTHER CLUSTER,N,,48495,612378,NON-RESEARCH AND DEVELOPMENT,
30818841,10123220198,2019,101232,8,10.RD,DEPARTMENT OF AGRICULTURE-FOREST SERVICE: US FOREST SERVICE-FOREST PLAN,6313,N,,,,,,Y,10,RD,741159753,10,,,,N,0,,0,16-CS-11081300-029,RESEARCH AND DEVELOPMENT,N,,10991,6931001,,
30818913,101232201980,2019,101232,80,43.001,SCIENCE,9434,N,,,,,,N,43,001,741159753,43,,,,N,0,,0,NX16AE30A,OTHER CLUSTER,N,,49446,612378,NON-RESEARCH AND DEVELOPMENT,SCIENCE
30818914,101232201981,2019,101232,81,45.310,GRANTS TO STATES,5463,N,,,,,,N,45,310,741159753,45,,,,N,0,,0,LS-00-17-0044-15,OTHER CLUSTER,N,,5463,612378,NON-RESEARCH AND DEVELOPMENT,GRANTS TO STATES
30818915,101232201982,2019,101232,82,66.951,ENVIRONMENTAL EDUCATION GRANTS,45041,N,,,,,,Y,66,951,741159753,66,,,,N,0,,0,,OTHER CLUSTER,N,,45041,612378,NON-RESEARCH AND DEVELOPMENT,ENVIRONMENTAL EDUCATION GRANTS
30818916,101232201983,2019,101232,83,94.019,SOCIAL INNOVATION FUND,430669,N,,,,,,N,94,019,741159753,94,,,,N,0,,0,14SIHDC002,OTHER CLUSTER,N,,430669,612378,NON-RESEARCH AND DEVELOPMENT,SOCIAL INNOVATION FUND
30818917,101232201984,2019,101232,84,98.006,FOREIGN ASSISTANCE TO AMERICAN SCHOOLS AND HOSPITALS ABROAD (ASHA),68737,N,,,,,,Y,98,006,741159753,98,,,,N,0,,68737,,OTHER CLUSTER,Y,,68737,612378,NON-RESEARCH AND DEVELOPMENT,FOREIGN ASSISTANCE TO AMERICAN SCHOOLS AND HOSPITALS ABROAD (ASHA)
30818918,101232201985,2019,101232,85,84.038,PERKINS LOAN,-5500,Y,,,,,,Y,84,038,741159753,84,U,,,Y,0,5554773,0,,OTHER CLUSTER,N,,-5500,120570338,NON-CASH FEDERAL AWARDS,
30818919,101232201986,2019,101232,86,84.268,FEDERAL DIRECT STUDENT LOANS,120404338,Y,,,,,,Y,84,268,741159753,84,U,,,Y,2,-1,0,,OTHER CLUSTER,N,,120404338,120570338,NON-CASH FEDERAL AWARDS,FEDERAL DIRECT STUDENT LOANS
30818920,101232201987,2019,101232,87,93.364,NURSING STUDENT LOANS,171500,Y,,,,,,Y,93,364,741159753,93,U,,,Y,0,652400,0,,OTHER CLUSTER,N,,171500,120570338,NON-CASH FEDERAL AWARDS,NURSING STUDENT LOANS
30818842,10123220199,2019,101232,9,10.RD,DEPARTMENT OF AGRICULTURE-FOREST SERVICE: US FOREST SERVICE-ICE CAVES,4678,N,,,,,,Y,10,RD,741159753,10,,,,N,0,,0,17-CR-11060500-007,RESEARCH AND DEVELOPMENT,N,,10991,6931001,,
31461792,12065620191,2019,120656,1,14.157,SUPPORTIVE HOUSING FOR THE ELDERLY,3257191,Y,,,,,,Y,14,157,942764262,14,U,,,Y,0,2807187,0,,,N,,3257191,0,,SUPPORTIVE HOUSING FOR THE ELDERLY
31461794,12065620192,2019,120656,2,14.195,SECTION 8 HOUSING ASSISTANCE PAYMENTS PROGRAM,1106416,Y,,,,,,Y,14,195,942764262,14,U,,,N,0,,0,,,N,,1106416,0,,SECTION 8 HOUSING ASSISTANCE PAYMENTS PROGRAM
31203605,12352520191,2019,123525,1,84.007,FEDERAL SUPPLEMENTAL EDUCATIONAL OPPORTUNITY GRANTS,625686,Y,,,,,,Y,84,007,951644026,84,U,,,N,0,,0,,STUDENT FINANCIAL ASSISTANCE,N,,625686,94870629,,FEDERAL SUPPLEMENTAL EDUCATIONAL OPPORTUNITY GRANTS
31203613,12352520192,2019,123525,2,84.033,FEDERAL WORK-STUDY PROGRAM,958006,Y,,,,,,Y,84,033,951644026,84,U,,,N,0,,0,,STUDENT FINANCIAL ASSISTANCE,N,,958006,94870629,,FEDERAL WORK-STUDY PROGRAM
31203620,12352520193,2019,123525,3,84.038,FEDERAL PERKINS LOANS,1763390,Y,,,,,,Y,84,038,951644026,84,U,,,Y,0,1763390,0,,STUDENT FINANCIAL ASSISTANCE,N,,1763390,94870629,,
31203622,12352520194,2019,123525,4,84.063,FEDERAL PELL GRANT PROGRAM,10768746,Y,,,,,,Y,84,063,951644026,84,U,,,N,1,,0,,STUDENT FINANCIAL ASSISTANCE,N,,10768746,94870629,,FEDERAL PELL GRANT PROGRAM
31203636,12352520195,2019,123525,5,84.268,FEDERAL DIRECT STUDENT LOANS,80754801,Y,,,,,,Y,84,268,951644026,84,U,,,Y,0,-1,0,,STUDENT FINANCIAL ASSISTANCE,N,,80754801,94870629,,FEDERAL DIRECT STUDENT LOANS
31203653,12352520196,2019,123525,6,84.031,HIGHER EDUCATION_INSTITUTIONAL AID,926981,Y,,,,,,Y,84,031,951644026,84,U,,,N,0,,0,,,N,,926981,0,,HIGHER EDUCATION_INSTITUTIONAL AID
31203680,12352520197,2019,123525,7,59.037,SMALL BUSINESS DEVELOPMENT CENTERS,215084,N,,,,,,Y,59,037,951644026,59,,,,N,0,,0,,,N,,215084,0,,SMALL BUSINESS DEVELOPMENT CENTERS
31203696,12352520198,2019,123525,8,47.076,EDUCATION AND HUMAN RESOURCES,71420,N,,,,,,Y,47,076,951644026,47,,,,N,0,,0,,,N,,71420,0,,EDUCATION AND HUMAN RESOURCES
30852111,14345220191,2019,143452,1,10.553,SCHOOL BREAKFAST PROGRAM,3801944,Y,,,,,,N,10,553,356002486,10,U,,,N,0,,0,,CHILD NUTRITION CLUSTER,N,,3801944,14137383,,SCHOOL BREAKFAST PROGRAM
30852120,143452201910,2019,143452,10,84.027,SPECIAL EDUCATION_GRANTS TO STATES,188535,N,,,,,,N,84,027,356002486,84,,,,N,0,,0,,SPECIAL EDUCATION CLUSTER (IDEA),N,,7774675,8031628,,SPECIAL EDUCATION_GRANTS TO STATES
30852121,143452201911,2019,143452,11,84.027,SPECIAL EDUCATION_GRANTS TO STATES,5169502,N,,,,,,N,84,027,356002486,84,,,,N,0,,0,,SPECIAL EDUCATION CLUSTER (IDEA),N,,7774675,8031628,,SPECIAL EDUCATION_GRANTS TO STATES
30852122,143452201912,2019,143452,12,84.027,SPECIAL EDUCATION_GRANTS TO STATES,2416638,N,,,,,,N,84,027,356002486,84,,,,N,0,,0,,SPECIAL EDUCATION CLUSTER (IDEA),N,,7774675,8031628,,SPECIAL EDUCATION_GRANTS TO STATES
30852123,143452201913,2019,143452,13,84.173,SPECIAL EDUCATION_PRESCHOOL GRANTS,108477,N,,,,,,N,84,173,356002486,84,,,,N,0,,0,,SPECIAL EDUCATION CLUSTER (IDEA),N,,256953,8031628,,SPECIAL EDUCATION_PRESCHOOL GRANTS
30852124,143452201914,2019,143452,14,84.173,SPECIAL EDUCATION_PRESCHOOL GRANTS,5791,N,,,,,,N,84,173,356002486,84,,,,N,0,,0,,SPECIAL EDUCATION CLUSTER (IDEA),N,,256953,8031628,,SPECIAL EDUCATION_PRESCHOOL GRANTS
30852125,143452201915,2019,143452,15,84.173,SPECIAL EDUCATION_PRESCHOOL GRANTS,142685,N,,,,,,N,84,173,356002486,84,,,,N,0,,0,,SPECIAL EDUCATION CLUSTER (IDEA),N,,256953,8031628,,SPECIAL EDUCATION_PRESCHOOL GRANTS
30852126,143452201916,2019,143452,16,84.048,CAREER AND TECHNICAL EDUCATION -- BASIC GRANTS TO STATES,86126,N,,,,,,N,84,048,356002486,84,,,,N,0,,0,,,N,,879813,0,,CAREER AND TECHNICAL EDUCATION -- BASIC GRANTS TO STATES
30852127,143452201917,2019,143452,17,84.048,CAREER AND TECHNICAL EDUCATION -- BASIC GRANTS TO STATES,694544,N,,,,,,N,84,048,356002486,84,,,,N,0,,0,,,N,,879813,0,,CAREER AND TECHNICAL EDUCATION -- BASIC GRANTS TO STATES
30852128,143452201918,2019,143452,18,84.048,CAREER AND TECHNICAL EDUCATION -- BASIC GRANTS TO STATES,165,N,,,,,,N,84,048,356002486,84,,,,N,0,,0,,,N,,879813,0,,CAREER AND TECHNICAL EDUCATION -- BASIC GRANTS TO STATES
30852129,143452201919,2019,143452,19,84.048,CAREER AND TECHNICAL EDUCATION -- BASIC GRANTS TO STATES,98978,N,,,,,,N,84,048,356002486,84,,,,N,0,,0,,,N,,879813,0,,CAREER AND TECHNICAL EDUCATION -- BASIC GRANTS TO STATES
30852112,14345220192,2019,143452,2,10.555,NATIONAL SCHOOL LUNCH PROGRAM,10238756,Y,,,,,,N,10,555,356002486,10,U,,,N,0,,0,,CHILD NUTRITION CLUSTER,N,,10335439,14137383,,NATIONAL SCHOOL LUNCH PROGRAM
30852130,143452201920,2019,143452,20,84.196,EDUCATION FOR HOMELESS CHILDREN AND YOUTH,32950,N,,,,,,N,84,196,356002486,84,,,,N,0,,0,,,N,,61226,0,,EDUCATION FOR HOMELESS CHILDREN AND YOUTH
30852134,143452201924,2019,143452,24,84.365,ENGLISH LANGUAGE ACQUISITION STATE GRANTS,242508,N,,,,,,N,84,365,356002486,84,,,,N,0,,0,,,N,,957243,0,,ENGLISH LANGUAGE ACQUISITION STATE GRANTS
30852131,143452201921,2019,143452,21,84.196,EDUCATION FOR HOMELESS CHILDREN AND YOUTH,28276,N,,,,,,N,84,196,356002486,84,,,,N,0,,0,,,N,,61226,0,,EDUCATION FOR HOMELESS CHILDREN AND YOUTH
30852132,143452201922,2019,143452,22,84.365,ENGLISH LANGUAGE ACQUISITION STATE GRANTS,371305,N,,,,,,N,84,365,356002486,84,,,,N,0,,0,,,N,,957243,0,,ENGLISH LANGUAGE ACQUISITION STATE GRANTS
30852133,143452201923,2019,143452,23,84.365,ENGLISH LANGUAGE ACQUISITION STATE GRANTS,343430,N,,,,,,N,84,365,356002486,84,,,,N,0,,0,,,N,,957243,0,,ENGLISH LANGUAGE ACQUISITION STATE GRANTS
30852135,143452201925,2019,143452,25,84.367,IMPROVING TEACHER QUALITY STATE GRANTS,4192,N,,,,,,N,84,367,356002486,84,,,,N,0,,0,,,N,,2113939,0,,IMPROVING TEACHER QUALITY STATE GRANTS
30852136,143452201926,2019,143452,26,84.367,IMPROVING TEACHER QUALITY STATE GRANTS,903737,N,,,,,,N,84,367,356002486,84,,,,N,0,,0,,,N,,2113939,0,,IMPROVING TEACHER QUALITY STATE GRANTS
30852137,143452201927,2019,143452,27,84.367,IMPROVING TEACHER QUALITY STATE GRANTS,1206010,N,,,,,,N,84,367,356002486,84,,,,N,0,,0,,,N,,2113939,0,,IMPROVING TEACHER QUALITY STATE GRANTS
30852138,143452201928,2019,143452,28,84.377,SCHOOL IMPROVEMENT GRANTS,1015215,N,,,,,,N,84,377,356002486,84,,,,N,0,,0,,,N,,1015215,0,,SCHOOL IMPROVEMENT GRANTS
30852139,143452201929,2019,143452,29,84.424,STUDENT SUPPORT AND ACADEMIC ENRICHMENT PROGRAM,41027,N,,,,,,N,84,424,356002486,84,,,,N,0,,0,,,N,,312854,0,,STUDENT SUPPORT AND ACADEMIC ENRICHMENT PROGRAM
30852113,14345220193,2019,143452,3,10.555,NATIONAL SCHOOL LUNCH PROGRAM,96683,Y,,,,,,N,10,555,356002486,10,U,,,N,0,,0,,CHILD NUTRITION CLUSTER,N,,10335439,14137383,,NATIONAL SCHOOL LUNCH PROGRAM
30852140,143452201930,2019,143452,30,84.424,STUDENT SUPPORT AND ACADEMIC ENRICHMENT PROGRAM,271827,N,,,,,,N,84,424,356002486,84,,,,N,0,,0,,,N,,312854,0,,STUDENT SUPPORT AND ACADEMIC ENRICHMENT PROGRAM
30852141,143452201931,2019,143452,31,93.566,REFUGEE AND ENTRANT ASSISTANCE_STATE ADMINISTERED PROGRAMS,10809,N,,,,,,N,93,566,356002486,93,,,,N,0,,0,,,N,,13334,0,,REFUGEE AND ENTRANT ASSISTANCE_STATE ADMINISTERED PROGRAMS
30852142,143452201932,2019,143452,32,93.566,REFUGEE AND ENTRANT ASSISTANCE_STATE ADMINISTERED PROGRAMS,2525,N,,,,,,N,93,566,356002486,93,,,,N,0,,0,,,N,,13334,0,,REFUGEE AND ENTRANT ASSISTANCE_STATE ADMINISTERED PROGRAMS
30852114,14345220194,2019,143452,4,10.558,CHILD AND ADULT CARE FOOD PROGRAM,137384,N,,,,,,N,10,558,356002486,10,,,,N,0,,0,,,N,,137384,0,,CHILD AND ADULT CARE FOOD PROGRAM
